# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1211       1.357571503527e-10       2.557332011257e-12       1.647010570606e-12       0.000000000000e+00       3.036733584267e-15       1.672847376910e-16      -5.827187831102e-17 
 1212       1.350756920492e-10       2.586166943970e-12       1.669195406140e-12       0.000000000000e+00       3.026994264568e-15       1.710871127605e-16      -5.930537671527e-17 
 1213       1.343937920614e-10       2.615170388884e-12       1.688674771566e-12       0.000000000000e+00       3.017292796975e-15       1.748171422822e-16      -6.032172757906e-17 
 1214       1.337116506206e-10       2.644329681170e-12       1.705461676089e-12       0.000000000000e+00       3.007629053835e-15       1.784788309798e-16      -6.132107121192e-17 
 1215       1.330294692442e-10       2.673632069827e-12       1.719569281885e-12       0.000000000000e+00       2.998002905039e-15       1.820762119312e-16      -6.230354931959e-17 
 1216       1.323474507381e-10       2.703064717510e-12       1.731010904459e-12       0.000000000000e+00       2.988414218010e-15       1.856133466281e-16      -6.326930500715e-17 
 1217       1.316657991999e-10       2.732614700345e-12       1.739800013012e-12       0.000000000000e+00       2.978862857702e-15       1.890943250358e-16      -6.421848278230e-17 
 1218       1.309847200207e-10       2.762269007753e-12       1.745950230794e-12       0.000000000000e+00       2.969348686587e-15       1.925232656531e-16      -6.515122855854e-17 
 1219       1.303044198884e-10       2.792014542272e-12       1.749475335472e-12       0.000000000000e+00       2.959871564656e-15       1.959043155718e-16      -6.606768965839e-17 
 1220       1.296251067899e-10       2.821838119377e-12       1.750389259491e-12       0.000000000000e+00       2.950431349407e-15       1.992416505368e-16      -6.696801481661e-17 
 1221       1.289469900138e-10       2.851726467301e-12       1.748706090431e-12       0.000000000000e+00       2.941027895839e-15       2.025394750055e-16      -6.785235418341e-17 
 1222       1.282702801530e-10       2.881666226857e-12       1.744440071371e-12       0.000000000000e+00       2.931661056449e-15       2.058020222077e-16      -6.872085932766e-17 
 1223       1.275951891076e-10       2.911643951261e-12       1.737605601250e-12       0.000000000000e+00       2.922330681222e-15       2.090335542055e-16      -6.957368324011e-17 
 1224       1.269219300868e-10       2.941646105948e-12       1.728217235229e-12       0.000000000000e+00       2.913036617628e-15       2.122383619527e-16      -7.041098033660e-17 
 1225       1.262507176125e-10       2.971659068401e-12       1.716289685048e-12       0.000000000000e+00       2.903778710611e-15       2.154207653549e-16      -7.123290646127e-17 
 1226       1.255817675209e-10       3.001669127966e-12       1.701837819396e-12       0.000000000000e+00       2.894556802587e-15       2.185851133292e-16      -7.203961888976e-17 
 1227       1.249152969657e-10       3.031662485674e-12       1.684876664261e-12       0.000000000000e+00       2.885370733435e-15       2.217357838638e-16      -7.283127633248e-17 
 1228       1.242515244208e-10       3.061625254066e-12       1.665421403300e-12       0.000000000000e+00       2.876220340491e-15       2.248771840776e-16      -7.360803893775e-17 
 1229       1.235906696823e-10       3.091543457011e-12       1.643487378198e-12       0.000000000000e+00       2.867105458542e-15       2.280137502806e-16      -7.437006829507e-17 
 1230       1.229329538718e-10       3.121403029529e-12       1.619090089027e-12       0.000000000000e+00       2.858025919820e-15       2.311499480330e-16      -7.511752743828e-17 
 1231       1.222785994385e-10       3.151189817610e-12       1.592245194607e-12       0.000000000000e+00       2.848981553994e-15       2.342902722051e-16      -7.585058084883e-17 
 1232       1.216278301621e-10       3.180889578038e-12       1.562968512873e-12       0.000000000000e+00       2.839972188164e-15       2.374392470374e-16      -7.656939445897e-17 
 1233       1.209808711553e-10       3.210487978212e-12       1.531276021228e-12       0.000000000000e+00       2.830997646857e-15       2.406014261998e-16      -7.727413565494e-17 
 1234       1.203379488665e-10       3.239970595964e-12       1.497183856912e-12       0.000000000000e+00       2.822057752016e-15       2.437813928520e-16      -7.796497328023e-17 
 1235       1.196992910820e-10       3.269322919385e-12       1.460708317356e-12       0.000000000000e+00       2.813152322999e-15       2.469837597026e-16      -7.864207763874e-17 
 1236       1.190651269292e-10       3.298530346643e-12       1.421865860550e-12       0.000000000000e+00       2.804281176568e-15       2.502131690693e-16      -7.930562049805e-17 
 1237       1.184356868790e-10       3.327578185806e-12       1.380673105399e-12       0.000000000000e+00       2.795444126884e-15       2.534742929384e-16      -7.995577509258e-17 
 1238       1.178112027482e-10       3.356451654662e-12       1.337146832087e-12       0.000000000000e+00       2.786640985501e-15       2.567718330249e-16      -8.059271612684e-17 
 1239       1.171919077021e-10       3.385135880540e-12       1.291303982438e-12       0.000000000000e+00       2.777871561361e-15       2.601105208319e-16      -8.121661977864e-17 
 1240       1.165780362576e-10       3.413615900134e-12       1.243161660275e-12       0.000000000000e+00       2.769135660783e-15       2.634951177103e-16      -8.182766370229e-17 
 1241       1.159698242852e-10       3.441876659321e-12       1.192737131785e-12       0.000000000000e+00       2.760433087463e-15       2.669304149189e-16      -8.242602703180e-17 
 1242       1.153675090119e-10       3.469903012986e-12       1.140047825878e-12       0.000000000000e+00       2.751763642461e-15       2.704212336840e-16      -8.301189038415e-17 
 1243       1.147713290239e-10       3.497679724839e-12       1.085111334547e-12       0.000000000000e+00       2.743127124199e-15       2.739724252592e-16      -8.358543586244e-17 
 1244       1.141815242690e-10       3.525191467238e-12       1.027945413232e-12       0.000000000000e+00       2.734523328454e-15       2.775888709848e-16      -8.414684705912e-17 
 1245       1.135983360592e-10       3.552422821012e-12       9.685679811783e-13       0.000000000000e+00       2.725952048348e-15       2.812754823482e-16      -8.469630905925e-17 
 1246       1.130219799976e-10       3.579359645636e-12       9.070008215356e-13       0.000000000000e+00       2.717413093743e-15       2.850357006839e-16      -8.523398291337e-17 
 1247       1.124525644054e-10       3.605993207716e-12       8.432807284267e-13       0.000000000000e+00       2.708906349667e-15       2.888669768902e-16      -8.575992872216e-17 
 1248       1.118901709426e-10       3.632316100585e-12       7.774484913765e-13       0.000000000000e+00       2.700431718559e-15       2.927652387980e-16      -8.627418165577e-17 
 1249       1.113348815984e-10       3.658320878270e-12       7.095452080878e-13       0.000000000000e+00       2.691989100929e-15       2.967263866628e-16      -8.677677740354e-17 
 1250       1.107867786909e-10       3.684000055418e-12       6.396122850880e-13       0.000000000000e+00       2.683578395352e-15       3.007462931090e-16      -8.726775217520e-17 
 1251       1.102459448680e-10       3.709346107225e-12       5.676914383762e-13       0.000000000000e+00       2.675199498465e-15       3.048208030734e-16      -8.774714270212e-17 
 1252       1.097124631080e-10       3.734351469362e-12       4.938246940702e-13       0.000000000000e+00       2.666852304964e-15       3.089457337492e-16      -8.821498623854e-17 
 1253       1.091864167200e-10       3.759008537901e-12       4.180543890534e-13       0.000000000000e+00       2.658536707592e-15       3.131168745301e-16      -8.867132056283e-17 
 1254       1.086678893442e-10       3.783309669243e-12       3.404231716216e-13       0.000000000000e+00       2.650252597143e-15       3.173299869537e-16      -8.911618397875e-17 
 1255       1.081569649530e-10       3.807247180047e-12       2.609740021304e-13       0.000000000000e+00       2.641999862448e-15       3.215808046458e-16      -8.954961531663e-17 
 1256       1.076537278506e-10       3.830813347154e-12       1.797501536418e-13       0.000000000000e+00       2.633778390379e-15       3.258650332643e-16      -8.997165393467e-17 
 1257       1.071582626747e-10       3.854000407516e-12       9.679521257121e-14       0.000000000000e+00       2.625588065837e-15       3.301783504425e-16      -9.038233972017e-17 
 1258       1.066706543958e-10       3.876800558124e-12       1.215307933460e-14       0.000000000000e+00       2.617428771750e-15       3.345164057338e-16      -9.078171309074e-17 
 1259       1.061909883186e-10       3.899205955931e-12      -7.413203100467e-14       0.000000000000e+00       2.609300389070e-15       3.388748205550e-16      -9.116981499558e-17 
 1260       1.057193500822e-10       3.921208717784e-12      -1.620155880889e-13       0.000000000000e+00       2.601202796763e-15       3.432491881303e-16      -9.154668691669e-17 
 1261       1.052558256605e-10       3.942800920350e-12      -2.514527456189e-13       0.000000000000e+00       2.593135871808e-15       3.476350734353e-16      -9.191237087016e-17 
 1262       1.048005013628e-10       3.963974600040e-12      -3.423983407072e-13       0.000000000000e+00       2.585099489192e-15       3.520280131409e-16      -9.226690940734e-17 
 1263       1.043534638346e-10       3.984721752939e-12      -4.348068932312e-13       0.000000000000e+00       2.577093521903e-15       3.564235155567e-16      -9.261034561616e-17 
 1264       1.039148000577e-10       4.005034334733e-12      -5.286326051859e-13       0.000000000000e+00       2.569117840926e-15       3.608170605758e-16      -9.294272312230e-17 
 1265       1.034845973507e-10       4.024904260635e-12      -6.238293600370e-13       0.000000000000e+00       2.561172315239e-15       3.652040996177e-16      -9.326408609048e-17 
 1266       1.030629433700e-10       4.044323405315e-12      -7.203507220740e-13       0.000000000000e+00       2.553256811806e-15       3.695800555728e-16      -9.357447922569e-17 
 1267       1.026499261100e-10       4.063283602821e-12      -8.181499357634e-13       0.000000000000e+00       2.545371195574e-15       3.739403227462e-16      -9.387394777442e-17 
 1268       1.022456339033e-10       4.081776646512e-12      -9.171799251014e-13       0.000000000000e+00       2.537515329468e-15       3.782802668013e-16      -9.416253752593e-17 
 1269       1.018501554218e-10       4.099794288984e-12      -1.017393292967e-12       0.000000000000e+00       2.529689074385e-15       3.825952247039e-16      -9.444029481343e-17 
 1270       1.014635796771e-10       4.117328241996e-12      -1.118742320476e-12       0.000000000000e+00       2.521892289188e-15       3.868805046660e-16      -9.470726651541e-17 
 1271       1.010859960205e-10       4.134370176395e-12      -1.221178966331e-12       0.000000000000e+00       2.514124830704e-15       3.911313860899e-16      -9.496350005682e-17 
 1272       1.007174941442e-10       4.150911722048e-12      -1.324654866179e-12       0.000000000000e+00       2.506386553717e-15       3.953431195115e-16      -9.520904341030e-17 
 1273       1.003581640814e-10       4.166944467766e-12      -1.429121331961e-12       0.000000000000e+00       2.498677310964e-15       3.995109265450e-16      -9.544394509749e-17 
 1274       1.000080962068e-10       4.182459961231e-12      -1.534529351266e-12       0.000000000000e+00       2.490996953130e-15       4.036299998261e-16      -9.566825419021e-17 
 1275       9.966738123744e-11       4.197449708926e-12      -1.640829586683e-12       0.000000000000e+00       2.483345328842e-15       4.076955029561e-16      -9.588202031172e-17 
 1276       9.933611023287e-11       4.211905176056e-12      -1.747972375158e-12       0.000000000000e+00       2.475722284665e-15       4.117025704459e-16      -9.608529363797e-17 
 1277       9.901437459587e-11       4.225817786484e-12      -1.855907727342e-12       0.000000000000e+00       2.468127665096e-15       4.156463076598e-16      -9.627812489884e-17 
 1278       9.870226607289e-11       4.239178922650e-12      -1.964585326945e-12       0.000000000000e+00       2.460561312561e-15       4.195217907593e-16      -9.646056537936e-17 
 1279       9.839987675458e-11       4.251979925501e-12      -2.073954530093e-12       0.000000000000e+00       2.453023067409e-15       4.233240666470e-16      -9.663266692100e-17 
 1280       9.810729907630e-11       4.264212094422e-12      -2.183964364677e-12       0.000000000000e+00       2.445512767907e-15       4.270481529105e-16      -9.679448192284e-17 
 1281       9.782462581863e-11       4.275866687156e-12      -2.294563529707e-12       0.000000000000e+00       2.438030250234e-15       4.306890377665e-16      -9.694606334290e-17 
 1282       9.755195010791e-11       4.286934919737e-12      -2.405700394666e-12       0.000000000000e+00       2.430575348479e-15       4.342416800041e-16      -9.708746469929e-17 
 1283       9.728936541675e-11       4.297407966413e-12      -2.517322998861e-12       0.000000000000e+00       2.423147894631e-15       4.377010089295e-16      -9.721874007153e-17 
 1284       9.703696556450e-11       4.307276959578e-12      -2.629379050778e-12       0.000000000000e+00       2.415747718581e-15       4.410619243089e-16      -9.733994410173e-17 
 1285       9.679481859045e-11       4.316534681011e-12      -2.741817695374e-12       0.000000000000e+00       2.408374663711e-15       4.443206998456e-16      -9.745112664760e-17 
 1286       9.656288804684e-11       4.325180656827e-12      -2.854594839256e-12       0.000000000000e+00       2.401028633889e-15       4.474792111953e-16      -9.755231667218e-17 
 1287       9.634111081135e-11       4.333216120351e-12      -2.967667884802e-12       0.000000000000e+00       2.393709547000e-15       4.505407559427e-16      -9.764353817326e-17 
 1288       9.612942313189e-11       4.340642326109e-12      -3.080993967201e-12       0.000000000000e+00       2.386417319392e-15       4.535086544789e-16      -9.772481551590e-17 
 1289       9.592776062521e-11       4.347460549878e-12      -3.194529953930e-12       0.000000000000e+00       2.379151865872e-15       4.563862500471e-16      -9.779617343325e-17 
 1290       9.573605827550e-11       4.353672088736e-12      -3.308232444243e-12       0.000000000000e+00       2.371913099704e-15       4.591769087886e-16      -9.785763702746e-17 
 1291       9.555425043303e-11       4.359278261114e-12      -3.422057768644e-12       0.000000000000e+00       2.364700932600e-15       4.618840197883e-16      -9.790923177048e-17 
 1292       9.538227081276e-11       4.364280406841e-12      -3.535961988377e-12       0.000000000000e+00       2.357515274722e-15       4.645109951209e-16      -9.795098350494e-17 
 1293       9.522005249295e-11       4.368679887198e-12      -3.649900894899e-12       0.000000000000e+00       2.350356034675e-15       4.670612698963e-16      -9.798291844500e-17 
 1294       9.506752791381e-11       4.372478084968e-12      -3.763830009368e-12       0.000000000000e+00       2.343223119504e-15       4.695383023058e-16      -9.800506317720e-17 
 1295       9.492462887606e-11       4.375676404483e-12      -3.877704582120e-12       0.000000000000e+00       2.336116434690e-15       4.719455736674e-16      -9.801744466130e-17 
 1296       9.479128653962e-11       4.378276271677e-12      -3.991479592155e-12       0.000000000000e+00       2.329035884146e-15       4.742865884720e-16      -9.802009023118e-17 
 1297       9.466743142217e-11       4.380279134134e-12      -4.105109746611e-12       0.000000000000e+00       2.321981370215e-15       4.765648744291e-16      -9.801302759562e-17 
 1298       9.455299339779e-11       4.381686461139e-12      -4.218549480256e-12       0.000000000000e+00       2.314952793663e-15       4.787839825126e-16      -9.799628483924e-17 
 1299       9.444790169560e-11       4.382499743726e-12      -4.331752954958e-12       0.000000000000e+00       2.307950053677e-15       4.809474870065e-16      -9.796989042326e-17 
 1300       9.435208489831e-11       4.382720494732e-12      -4.444674059176e-12       0.000000000000e+00       2.300973047862e-15       4.830589855507e-16      -9.793387318644e-17 
 1301       9.426547094094e-11       4.382350248844e-12      -4.557266407435e-12       0.000000000000e+00       2.294021672235e-15       4.851220991870e-16      -9.788826234587e-17 
 1302       9.418798710935e-11       4.381390562647e-12      -4.669483339810e-12       0.000000000000e+00       2.287095821224e-15       4.871404724046e-16      -9.783308749787e-17 
 1303       9.411956003890e-11       4.379843014679e-12      -4.781277921407e-12       0.000000000000e+00       2.280195387661e-15       4.891177731863e-16      -9.776837861880e-17 
 1304       9.406011571306e-11       4.377709205477e-12      -4.892602941846e-12       0.000000000000e+00       2.273320262781e-15       4.910576930539e-16      -9.769416606595e-17 
 1305       9.400957946201e-11       4.374990757628e-12      -5.003410914740e-12       0.000000000000e+00       2.266470336216e-15       4.929639471141e-16      -9.761048057836e-17 
 1306       9.396787596132e-11       4.371689315821e-12      -5.113654077177e-12       0.000000000000e+00       2.259645495993e-15       4.948402741046e-16      -9.751735327772e-17 
 1307       9.393492923047e-11       4.367806546893e-12      -5.223284389202e-12       0.000000000000e+00       2.252845628530e-15       4.966904364393e-16      -9.741481566916e-17 
 1308       9.391066263156e-11       4.363344139882e-12      -5.332253533299e-12       0.000000000000e+00       2.246070618630e-15       4.985182202547e-16      -9.730289964216e-17 
 1309       9.389499886787e-11       4.358303806076e-12      -5.440512913870e-12       0.000000000000e+00       2.239320349480e-15       5.003274354555e-16      -9.718163747139e-17 
 1310       9.388785998252e-11       4.352687279062e-12      -5.548013656719e-12       0.000000000000e+00       2.232594702644e-15       5.021219157601e-16      -9.705106181753e-17 
 1311       9.388916735706e-11       4.346496314779e-12      -5.654706608534e-12       0.000000000000e+00       2.225893558064e-15       5.039055187468e-16      -9.691120572816e-17 
 1312       9.389884171007e-11       4.339732691564e-12      -5.760542336363e-12       0.000000000000e+00       2.219216794051e-15       5.056821258996e-16      -9.676210263861e-17 
 1313       9.391680309584e-11       4.332398210204e-12      -5.865471127103e-12       0.000000000000e+00       2.212564287285e-15       5.074556426535e-16      -9.660378637278e-17 
 1314       9.394297090293e-11       4.324494693987e-12      -5.969442986976e-12       0.000000000000e+00       2.205935912809e-15       5.092299984409e-16      -9.643629114406e-17 
 1315       9.397726385282e-11       4.316023988749e-12      -6.072407641013e-12       0.000000000000e+00       2.199331544025e-15       5.110091467370e-16      -9.625965155609e-17 
 1316       9.401959999851e-11       4.306987962927e-12      -6.174314532532e-12       0.000000000000e+00       2.192751052694e-15       5.127970651059e-16      -9.607390260372e-17 
 1317       9.406989672316e-11       4.297388507606e-12      -6.275112822625e-12       0.000000000000e+00       2.186194308926e-15       5.145977552460e-16      -9.587907967375e-17 
 1318       9.412807073868e-11       4.287227536573e-12      -6.374751389635e-12       0.000000000000e+00       2.179661181181e-15       5.164152430363e-16      -9.567521854590e-17 
 1319       9.419403808436e-11       4.276506986363e-12      -6.473178828639e-12       0.000000000000e+00       2.173151536264e-15       5.182535785817e-16      -9.546235539356e-17 
 1320       9.426771412552e-11       4.265228816309e-12      -6.570343450929e-12       0.000000000000e+00       2.166665239319e-15       5.201168362592e-16      -9.524052678470e-17 
 1321       9.434901355207e-11       4.253395008595e-12      -6.666193283492e-12       0.000000000000e+00       2.160202153830e-15       5.220091147635e-16      -9.500976968274e-17 
 1322       9.443785037717e-11       4.241007568305e-12      -6.760676068497e-12       0.000000000000e+00       2.153762141612e-15       5.239345371526e-16      -9.477012144733e-17 
 1323       9.453413793583e-11       4.228068523471e-12      -6.853739262768e-12       0.000000000000e+00       2.147345062809e-15       5.258972508942e-16      -9.452161983528e-17 
 1324       9.463777823424e-11       4.214580956286e-12      -6.945335592477e-12       0.000000000000e+00       2.140950788532e-15       5.279001083704e-16      -9.426430514323e-17 
 1325       9.474862987168e-11       4.200552109101e-12      -7.035439785369e-12       0.000000000000e+00       2.134579238917e-15       5.299406923560e-16      -9.399822665993e-17 
 1326       9.486653976165e-11       4.185990312826e-12      -7.124032022281e-12       0.000000000000e+00       2.128230345479e-15       5.320152467396e-16      -9.372343628692e-17 
 1327       9.499135374683e-11       4.170903959004e-12      -7.211092398566e-12       0.000000000000e+00       2.121904038507e-15       5.341199920377e-16      -9.343998640414e-17 
 1328       9.512291659706e-11       4.155301499929e-12      -7.296600923952e-12       0.000000000000e+00       2.115600247060e-15       5.362511253501e-16      -9.314792987092e-17 
 1329       9.526107200717e-11       4.139191448767e-12      -7.380537522403e-12       0.000000000000e+00       2.109318898963e-15       5.384048203155e-16      -9.284732002700e-17 
 1330       9.540566259489e-11       4.122582379679e-12      -7.462882031983e-12       0.000000000000e+00       2.103059920809e-15       5.405772270670e-16      -9.253821069350e-17 
 1331       9.555652989874e-11       4.105482927935e-12      -7.543614204713e-12       0.000000000000e+00       2.096823237950e-15       5.427644721879e-16      -9.222065617396e-17 
 1332       9.571351437595e-11       4.087901790042e-12      -7.622713706440e-12       0.000000000000e+00       2.090608774498e-15       5.449626586668e-16      -9.189471125529e-17 
 1333       9.587645540027e-11       4.069847723860e-12      -7.700160116689e-12       0.000000000000e+00       2.084416453322e-15       5.471678658532e-16      -9.156043120881e-17 
 1334       9.604519125996e-11       4.051329548725e-12      -7.775932928531e-12       0.000000000000e+00       2.078246196041e-15       5.493761494136e-16      -9.121787179125e-17 
 1335       9.621955915559e-11       4.032356145565e-12      -7.850011548443e-12       0.000000000000e+00       2.072097923027e-15       5.515835412863e-16      -9.086708924570e-17 
 1336       9.639939519799e-11       4.012936457027e-12      -7.922375296168e-12       0.000000000000e+00       2.065971553398e-15       5.537860496374e-16      -9.050814030269e-17 
 1337       9.658453440611e-11       3.993079487592e-12      -7.993003404577e-12       0.000000000000e+00       2.059867005014e-15       5.559796588162e-16      -9.014108218111e-17 
 1338       9.677481070494e-11       3.972794303699e-12      -8.061875019532e-12       0.000000000000e+00       2.053784194480e-15       5.581603293107e-16      -8.976597258927e-17 
 1339       9.697005692334e-11       3.952090033862e-12      -8.128969199744e-12       0.000000000000e+00       2.047723037137e-15       5.603239977031e-16      -8.938286972585e-17 
 1340       9.717010479201e-11       3.930975868795e-12      -8.194264916639e-12       0.000000000000e+00       2.041683447061e-15       5.624665766255e-16      -8.899183228096e-17 
 1341       9.737478494132e-11       3.909461061529e-12      -8.257741054214e-12       0.000000000000e+00       2.035665337062e-15       5.645839547154e-16      -8.859291943708e-17 
 1342       9.758392689921e-11       3.887554927532e-12      -8.319376408905e-12       0.000000000000e+00       2.029668618677e-15       5.666719965710e-16      -8.818619087010e-17 
 1343       9.779735908910e-11       3.865266844833e-12      -8.379149689442e-12       0.000000000000e+00       2.023693202171e-15       5.687265427073e-16      -8.777170675028e-17 
 1344       9.801490882777e-11       3.842606254139e-12      -8.437039516712e-12       0.000000000000e+00       2.017738996533e-15       5.707434095107e-16      -8.734952774332e-17 
 1345       9.823640232324e-11       3.819582658959e-12      -8.493024423626e-12       0.000000000000e+00       2.011805909470e-15       5.727183891956e-16      -8.691971501126e-17 
 1346       9.846166467266e-11       3.796205625721e-12      -8.547082854971e-12       0.000000000000e+00       2.005893847411e-15       5.746472497592e-16      -8.648233021358e-17 
 1347       9.869051986023e-11       3.772484783893e-12      -8.599193167279e-12       0.000000000000e+00       2.000002715494e-15       5.765257349372e-16      -8.603743550814e-17 
 1348       9.892279075505e-11       3.748429826106e-12      -8.649333628687e-12       0.000000000000e+00       1.994132417574e-15       5.783495641597e-16      -8.558509355218e-17 
 1349       9.915829910904e-11       3.724050508272e-12      -8.697482418793e-12       0.000000000000e+00       1.988282856212e-15       5.801144325061e-16      -8.512536750336e-17 
 1350       9.939686555479e-11       3.699356649705e-12      -8.743617628526e-12       0.000000000000e+00       1.982453932674e-15       5.818160106613e-16      -8.465832102072e-17 
 1351       9.963830960351e-11       3.674358133244e-12      -8.787717259999e-12       0.000000000000e+00       1.976645546932e-15       5.834499448706e-16      -8.418401826569e-17 
 1352       9.988244964287e-11       3.649064905368e-12      -8.829759226379e-12       0.000000000000e+00       1.970857597655e-15       5.850118568958e-16      -8.370252390310e-17 
 1353       1.001291029349e-10       3.623486976322e-12      -8.869721351739e-12       0.000000000000e+00       1.965089982209e-15       5.864973439704e-16      -8.321390310218e-17 
 1354       1.003780856139e-10       3.597634420235e-12      -8.907581370928e-12       0.000000000000e+00       1.959342596657e-15       5.879019787554e-16      -8.271822153755e-17 
 1355       1.006292126843e-10       3.571517375239e-12      -8.943316929425e-12       0.000000000000e+00       1.953615335750e-15       5.892213092943e-16      -8.221554539022e-17 
 1356       1.008822980186e-10       3.545146043595e-12      -8.976905583208e-12       0.000000000000e+00       1.947908092929e-15       5.904508589694e-16      -8.170594134860e-17 
 1357       1.011371543552e-10       3.518530691806e-12      -9.008324798608e-12       0.000000000000e+00       1.942220760318e-15       5.915861264567e-16      -8.118947660947e-17 
 1358       1.013935932962e-10       3.491681650742e-12      -9.037551952177e-12       0.000000000000e+00       1.936553228726e-15       5.926225856818e-16      -8.066621887905e-17 
 1359       1.016514253057e-10       3.464609315761e-12      -9.064564330542e-12       0.000000000000e+00       1.930905387640e-15       5.935556857752e-16      -8.013623637391e-17 
 1360       1.019104597071e-10       3.437324146827e-12      -9.089339130275e-12       0.000000000000e+00       1.925277125222e-15       5.943808510280e-16      -7.959959782203e-17 
 1361       1.021705046814e-10       3.409836668633e-12      -9.111853457748e-12       0.000000000000e+00       1.919668328310e-15       5.950934808476e-16      -7.905637246379e-17 
 1362       1.024313672651e-10       3.382157470717e-12      -9.132084328996e-12       0.000000000000e+00       1.914078882411e-15       5.956889497128e-16      -7.850663005295e-17 
 1363       1.026928619151e-10       3.354297072321e-12      -9.150014447248e-12       0.000000000000e+00       1.908508682060e-15       5.961640348640e-16      -7.795044415123e-17 
 1364       1.029548363105e-10       3.326265515118e-12      -9.165649603613e-12       0.000000000000e+00       1.902957662020e-15       5.965212162220e-16      -7.738790204870e-17 
 1365       1.032171458236e-10       3.298072766350e-12      -9.179001462798e-12       0.000000000000e+00       1.897425766410e-15       5.967644225117e-16      -7.681909495179e-17 
 1366       1.034796449759e-10       3.269728853815e-12      -9.190081802609e-12       0.000000000000e+00       1.891912938374e-15       5.968976077603e-16      -7.624411470060e-17 
 1367       1.037421874370e-10       3.241243865977e-12      -9.198902514186e-12       0.000000000000e+00       1.886419120079e-15       5.969247513453e-16      -7.566305377016e-17 
 1368       1.040046260228e-10       3.212627952076e-12      -9.205475602239e-12       0.000000000000e+00       1.880944252711e-15       5.968498580421e-16      -7.507600527155e-17 
 1369       1.042668126940e-10       3.183891322244e-12      -9.209813185281e-12       0.000000000000e+00       1.875488276474e-15       5.966769580716e-16      -7.448306295320e-17 
 1370       1.045285985543e-10       3.155044247611e-12      -9.211927495860e-12       0.000000000000e+00       1.870051130586e-15       5.964101071480e-16      -7.388432120205e-17 
 1371       1.047898338492e-10       3.126097060423e-12      -9.211830880799e-12       0.000000000000e+00       1.864632753281e-15       5.960533865266e-16      -7.327987504481e-17 
 1372       1.050503679642e-10       3.097060154148e-12      -9.209535801426e-12       0.000000000000e+00       1.859233081801e-15       5.956109030513e-16      -7.266982014910e-17 
 1373       1.053100494234e-10       3.067943983593e-12      -9.205054833807e-12       0.000000000000e+00       1.853852052397e-15       5.950867892022e-16      -7.205425282473e-17 
 1374       1.055687258878e-10       3.038759065010e-12      -9.198400668987e-12       0.000000000000e+00       1.848489600328e-15       5.944852031437e-16      -7.143327002489e-17 
 1375       1.058262441539e-10       3.009515976215e-12      -9.189586113216e-12       0.000000000000e+00       1.843145659856e-15       5.938103287719e-16      -7.080696934736e-17 
 1376       1.060824501519e-10       2.980225356691e-12      -9.178624088190e-12       0.000000000000e+00       1.837820164243e-15       5.930663757621e-16      -7.017544903569e-17 
 1377       1.063371889444e-10       2.950897907708e-12      -9.165527631282e-12       0.000000000000e+00       1.832513045753e-15       5.922575796171e-16      -6.953880798050e-17 
 1378       1.065903047247e-10       2.921544392430e-12      -9.150309895776e-12       0.000000000000e+00       1.827224235645e-15       5.913882017141e-16      -6.889714572059e-17 
 1379       1.068416408154e-10       2.892175636028e-12      -9.132984151105e-12       0.000000000000e+00       1.821953664176e-15       5.904625293531e-16      -6.825056244422e-17 
 1380       1.070910396665e-10       2.862802525790e-12      -9.113563783080e-12       0.000000000000e+00       1.816701260591e-15       5.894848758043e-16      -6.759915899030e-17 
 1381       1.073383428543e-10       2.833436011237e-12      -9.092062294129e-12       0.000000000000e+00       1.811466953128e-15       5.884595803556e-16      -6.694303684962e-17 
 1382       1.075833910795e-10       2.804087104231e-12      -9.068493303527e-12       0.000000000000e+00       1.806250669015e-15       5.873910083607e-16      -6.628229816601e-17 
 1383       1.078260241657e-10       2.774766879087e-12      -9.042870547636e-12       0.000000000000e+00       1.801052334461e-15       5.862835512865e-16      -6.561704573762e-17 
 1384       1.080660810580e-10       2.745486472687e-12      -9.015207880134e-12       0.000000000000e+00       1.795871874663e-15       5.851416267608e-16      -6.494738301810e-17 
 1385       1.083033998212e-10       2.716257084591e-12      -8.985519272251e-12       0.000000000000e+00       1.790709213796e-15       5.839696786202e-16      -6.427341411780e-17 
 1386       1.085378176385e-10       2.687089977146e-12      -8.953818813005e-12       0.000000000000e+00       1.785564275015e-15       5.827721769575e-16      -6.359524380500e-17 
 1387       1.087691708099e-10       2.657996475600e-12      -8.920120709436e-12       0.000000000000e+00       1.780436980452e-15       5.815536181696e-16      -6.291297750715e-17 
 1388       1.089972947504e-10       2.628987968217e-12      -8.884439286836e-12       0.000000000000e+00       1.775327251214e-15       5.803185250053e-16      -6.222672131200e-17 
