# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1328       9.495876021823e-11       4.148541046897e-12      -7.288503154542e-12       0.000000000000e+00       1.811431759082e-15       5.346854645453e-16      -9.387731328751e-17 
 1329       9.509678806056e-11       4.132432326394e-12      -7.372245867941e-12       0.000000000000e+00       1.805951764947e-15       5.368185862446e-16      -9.352188531107e-17 
 1330       9.524123607329e-11       4.115825526301e-12      -7.454397972339e-12       0.000000000000e+00       1.800491767408e-15       5.389611314933e-16      -9.316026619873e-17 
 1331       9.539194596589e-11       4.098729277960e-12      -7.534939275484e-12       0.000000000000e+00       1.795051699319e-15       5.411097558310e-16      -9.279245921099e-17 
 1332       9.554875836786e-11       4.081152273903e-12      -7.613849499245e-12       0.000000000000e+00       1.789631492432e-15       5.432610945703e-16      -9.241846773573e-17 
 1333       9.571151282661e-11       4.063103267976e-12      -7.691108279469e-12       0.000000000000e+00       1.784231077392e-15       5.454117627586e-16      -9.203829528853e-17 
 1334       9.588004780534e-11       4.044591075453e-12      -7.766695165848e-12       0.000000000000e+00       1.778850383734e-15       5.475583551402e-16      -9.165194551298e-17 
 1335       9.605420068094e-11       4.025624573164e-12      -7.840589621775e-12       0.000000000000e+00       1.773489339884e-15       5.496974461183e-16      -9.125942218095e-17 
 1336       9.623380774189e-11       4.006212699611e-12      -7.912771024212e-12       0.000000000000e+00       1.768147873154e-15       5.518255897168e-16      -9.086072919290e-17 
 1337       9.641870418615e-11       3.986364455089e-12      -7.983218663548e-12       0.000000000000e+00       1.762825909738e-15       5.539393195426e-16      -9.045587057818e-17 
 1338       9.660872411904e-11       3.966088901806e-12      -8.051911743461e-12       0.000000000000e+00       1.757523374712e-15       5.560351487471e-16      -9.004485049536e-17 
 1339       9.680370055114e-11       3.945395164004e-12      -8.118829380784e-12       0.000000000000e+00       1.752240192030e-15       5.581095699888e-16      -8.962767323248e-17 
 1340       9.700346539620e-11       3.924292428081e-12      -8.183950605361e-12       0.000000000000e+00       1.746976284522e-15       5.601590553946e-16      -8.920434320738e-17 
 1341       9.720784946900e-11       3.902789942709e-12      -8.247254359914e-12       0.000000000000e+00       1.741731573890e-15       5.621800565223e-16      -8.877486496801e-17 
 1342       9.741668248327e-11       3.880897018953e-12      -8.308719499902e-12       0.000000000000e+00       1.736505980707e-15       5.641690043224e-16      -8.833924319269e-17 
 1343       9.762979304956e-11       3.858623030398e-12      -8.368324793384e-12       0.000000000000e+00       1.731299424414e-15       5.661223090997e-16      -8.789748269046e-17 
 1344       9.784700867315e-11       3.835977413261e-12      -8.426048920880e-12       0.000000000000e+00       1.726111823319e-15       5.680363604761e-16      -8.744958840134e-17 
 1345       9.806815575195e-11       3.812969666517e-12      -8.481870475234e-12       0.000000000000e+00       1.720943094588e-15       5.699075273518e-16      -8.699556539665e-17 
 1346       9.829305957436e-11       3.789609352018e-12      -8.535767961477e-12       0.000000000000e+00       1.715793154252e-15       5.717321578677e-16      -8.653541887931e-17 
 1347       9.852154431719e-11       3.765906094613e-12      -8.587719796687e-12       0.000000000000e+00       1.710661917196e-15       5.735065793671e-16      -8.606915418412e-17 
 1348       9.875343304354e-11       3.741869582267e-12      -8.637704309849e-12       0.000000000000e+00       1.705549297161e-15       5.752270983581e-16      -8.559677677811e-17 
 1349       9.898854770070e-11       3.717509566184e-12      -8.685699741723e-12       0.000000000000e+00       1.700455206740e-15       5.768900004749e-16      -8.511829226077e-17 
 1350       9.922670911804e-11       3.692835860928e-12      -8.731684244701e-12       0.000000000000e+00       1.695379557376e-15       5.784915504406e-16      -8.463370636441e-17 
 1351       9.946773700490e-11       3.667858344540e-12      -8.775635882670e-12       0.000000000000e+00       1.690322259358e-15       5.800279920285e-16      -8.414302495443e-17 
 1352       9.971144994848e-11       3.642586958659e-12      -8.817532630874e-12       0.000000000000e+00       1.685283221821e-15       5.814955480243e-16      -8.364625402962e-17 
 1353       9.995766541175e-11       3.617031708645e-12      -8.857352375777e-12       0.000000000000e+00       1.680262352739e-15       5.828904201882e-16      -8.314339972249e-17 
 1354       1.002061997313e-10       3.591202663697e-12      -8.895072914923e-12       0.000000000000e+00       1.675259558927e-15       5.842087892168e-16      -8.263446829952e-17 
 1355       1.004568681153e-10       3.565109956977e-12      -8.930671956802e-12       0.000000000000e+00       1.670274746036e-15       5.854468147049e-16      -8.211946616151e-17 
 1356       1.007094846414e-10       3.538763785723e-12      -8.964127120705e-12       0.000000000000e+00       1.665307818551e-15       5.866006351079e-16      -8.159839984383e-17 
 1357       1.009638622543e-10       3.512174411377e-12      -8.995415936593e-12       0.000000000000e+00       1.660358679788e-15       5.876663677030e-16      -8.107127601679e-17 
 1358       1.012198127644e-10       3.485352159702e-12      -9.024515844954e-12       0.000000000000e+00       1.655427231892e-15       5.886401085523e-16      -8.053810148586e-17 
 1359       1.014771468448e-10       3.458307420903e-12      -9.051404196669e-12       0.000000000000e+00       1.650513375834e-15       5.895179324637e-16      -7.999888319203e-17 
 1360       1.017356740297e-10       3.431050649747e-12      -9.076058252869e-12       0.000000000000e+00       1.645617011408e-15       5.902958929534e-16      -7.945362821208e-17 
 1361       1.019952027123e-10       3.403592365683e-12      -9.098455184803e-12       0.000000000000e+00       1.640738037228e-15       5.909700222080e-16      -7.890234375889e-17 
 1362       1.022555401426e-10       3.375943152962e-12      -9.118572073693e-12       0.000000000000e+00       1.635876350728e-15       5.915363310460e-16      -7.834503718175e-17 
 1363       1.025165009992e-10       3.348113523460e-12      -9.136391680033e-12       0.000000000000e+00       1.631031857292e-15       5.919920628698e-16      -7.778172818266e-17 
 1364       1.027779332104e-10       3.320113503269e-12      -9.151919819465e-12       0.000000000000e+00       1.626204497766e-15       5.923394703168e-16      -7.721248560811e-17 
 1365       1.030396924059e-10       3.291953041910e-12      -9.165168173042e-12       0.000000000000e+00       1.621394221240e-15       5.925820790492e-16      -7.663739105265e-17 
 1366       1.033016333668e-10       3.263642149339e-12      -9.176148534938e-12       0.000000000000e+00       1.616600975930e-15       5.927234374839e-16      -7.605652667971e-17 
 1367       1.035636100233e-10       3.235190896063e-12      -9.184872812687e-12       0.000000000000e+00       1.611824709183e-15       5.927671168349e-16      -7.546997522273e-17 
 1368       1.038254754539e-10       3.206609413244e-12      -9.191353027417e-12       0.000000000000e+00       1.607065367473e-15       5.927167111567e-16      -7.487781998625e-17 
 1369       1.040870818835e-10       3.177907892820e-12      -9.195601314083e-12       0.000000000000e+00       1.602322896395e-15       5.925758373869e-16      -7.428014484695e-17 
 1370       1.043482806817e-10       3.149096587610e-12      -9.197629921702e-12       0.000000000000e+00       1.597597240669e-15       5.923481353891e-16      -7.367703425481e-17 
 1371       1.046089223614e-10       3.120185811427e-12      -9.197451213588e-12       0.000000000000e+00       1.592888344133e-15       5.920372679960e-16      -7.306857323413e-17 
 1372       1.048688565776e-10       3.091185939190e-12      -9.195077667584e-12       0.000000000000e+00       1.588196149746e-15       5.916469210522e-16      -7.245484738468e-17 
 1373       1.051279321250e-10       3.062107407038e-12      -9.190521876298e-12       0.000000000000e+00       1.583520599579e-15       5.911808034571e-16      -7.183594288274e-17 
 1374       1.053859969374e-10       3.032960712436e-12      -9.183796547340e-12       0.000000000000e+00       1.578861634822e-15       5.906426472079e-16      -7.121194648223e-17 
 1375       1.056428980854e-10       3.003756414290e-12      -9.174914503549e-12       0.000000000000e+00       1.574219195773e-15       5.900362074425e-16      -7.058294551574e-17 
 1376       1.058984817753e-10       2.974505133060e-12      -9.163888683237e-12       0.000000000000e+00       1.569593221841e-15       5.893652624823e-16      -6.994902789569e-17 
 1377       1.061525933472e-10       2.945217550867e-12      -9.150732140414e-12       0.000000000000e+00       1.564983651545e-15       5.886336138753e-16      -6.931028211537e-17 
 1378       1.064050772740e-10       2.915904411610e-12      -9.135458045028e-12       0.000000000000e+00       1.560390422507e-15       5.878450864388e-16      -6.866679725005e-17 
 1379       1.066557771591e-10       2.886576521072e-12      -9.118079683199e-12       0.000000000000e+00       1.555813471455e-15       5.870035283025e-16      -6.801866295806e-17 
 1380       1.069045357354e-10       2.857244747035e-12      -9.098610457451e-12       0.000000000000e+00       1.551252734219e-15       5.861128109513e-16      -6.736596948186e-17 
 1381       1.071511948635e-10       2.827920019392e-12      -9.077063886948e-12       0.000000000000e+00       1.546708145726e-15       5.851768292684e-16      -6.670880764919e-17 
 1382       1.073955955303e-10       2.798613330256e-12      -9.053453607728e-12       0.000000000000e+00       1.542179640006e-15       5.841995015779e-16      -6.604726887408e-17 
 1383       1.076375778473e-10       2.769335734073e-12      -9.027793372937e-12       0.000000000000e+00       1.537667150180e-15       5.831847696879e-16      -6.538144515800e-17 
 1384       1.078769810492e-10       2.740098347733e-12      -9.000097053064e-12       0.000000000000e+00       1.533170608466e-15       5.821365989335e-16      -6.471142909091e-17 
 1385       1.081136434921e-10       2.710912350682e-12      -8.970378636175e-12       0.000000000000e+00       1.528689946171e-15       5.810589782197e-16      -6.403731385238e-17 
 1386       1.083474026522e-10       2.681788985034e-12      -8.938652228145e-12       0.000000000000e+00       1.524225093695e-15       5.799559200641e-16      -6.335919321264e-17 
 1387       1.085780951242e-10       2.652739555682e-12      -8.904932052898e-12       0.000000000000e+00       1.519775980523e-15       5.788314606398e-16      -6.267716153372e-17 
 1388       1.088055566196e-10       2.623775430407e-12      -8.869232452637e-12       0.000000000000e+00       1.515342535228e-15       5.776896598188e-16      -6.199131377049e-17 
 1389       1.090296219652e-10       2.594908039995e-12      -8.831567888077e-12       0.000000000000e+00       1.510924685465e-15       5.765346012144e-16      -6.130174547178e-17 
 1390       1.092501251016e-10       2.566148878344e-12      -8.791952938684e-12       0.000000000000e+00       1.506522357971e-15       5.753703922243e-16      -6.060855278144e-17 
 1391       1.094668990819e-10       2.537509502577e-12      -8.750402302907e-12       0.000000000000e+00       1.502135478563e-15       5.742011640736e-16      -5.991183243947e-17 
 1392       1.096797760694e-10       2.509001533154e-12      -8.706930798410e-12       0.000000000000e+00       1.497763972136e-15       5.730310718575e-16      -5.921168178306e-17 
 1393       1.098885873370e-10       2.480636653981e-12      -8.661553362310e-12       0.000000000000e+00       1.493407762660e-15       5.718642945844e-16      -5.850819874773e-17 
 1394       1.100931632648e-10       2.452426612528e-12      -8.614285051412e-12       0.000000000000e+00       1.489066773178e-15       5.707050352188e-16      -5.780148186838e-17 
 1395       1.102933333391e-10       2.424383219931e-12      -8.565141042437e-12       0.000000000000e+00       1.484740925807e-15       5.695575207242e-16      -5.709163028038e-17 
 1396       1.104889261507e-10       2.396518351112e-12      -8.514136632264e-12       0.000000000000e+00       1.480430141731e-15       5.684260021059e-16      -5.637874372068e-17 
 1397       1.106797693930e-10       2.368843944886e-12      -8.461287238159e-12       0.000000000000e+00       1.476134341202e-15       5.673147544540e-16      -5.566292252889e-17 
 1398       1.108656898612e-10       2.341372004074e-12      -8.406608398013e-12       0.000000000000e+00       1.471853443539e-15       5.662280769863e-16      -5.494426764837e-17 
 1399       1.110465134500e-10       2.314114595614e-12      -8.350115770573e-12       0.000000000000e+00       1.467587367122e-15       5.651702930914e-16      -5.422288062731e-17 
 1400       1.112220651524e-10       2.287083850672e-12      -8.291825135678e-12       0.000000000000e+00       1.463336029395e-15       5.641457503714e-16      -5.349886361983e-17 
 1401       1.113921690581e-10       2.260291964755e-12      -8.231752394495e-12       0.000000000000e+00       1.459099346860e-15       5.631588206846e-16      -5.277231938704e-17 
 1402       1.115566686062e-10       2.233750100857e-12      -8.169916333945e-12       0.000000000000e+00       1.454877242384e-15       5.622127193148e-16      -5.204335114854e-17 
 1403       1.117154875774e-10       2.207465086149e-12      -8.106346951070e-12       0.000000000000e+00       1.450669667203e-15       5.613059489140e-16      -5.131206213271e-17 
 1404       1.118685697349e-10       2.181442681057e-12      -8.041077215962e-12       0.000000000000e+00       1.446476579144e-15       5.604358185527e-16      -5.057855602389e-17 
 1405       1.120158586274e-10       2.155688673142e-12      -7.974140315849e-12       0.000000000000e+00       1.442297935335e-15       5.595996211991e-16      -4.984293711263e-17 
 1406       1.121572975890e-10       2.130208877145e-12      -7.905569655502e-12       0.000000000000e+00       1.438133692205e-15       5.587946336903e-16      -4.910531029681e-17 
 1407       1.122928297391e-10       2.105009135033e-12      -7.835398857633e-12       0.000000000000e+00       1.433983805483e-15       5.580181167031e-16      -4.836578108267e-17 
 1408       1.124223979812e-10       2.080095316042e-12      -7.763661763299e-12       0.000000000000e+00       1.429848230195e-15       5.572673147248e-16      -4.762445558595e-17 
 1409       1.125459450037e-10       2.055473316723e-12      -7.690392432307e-12       0.000000000000e+00       1.425726920661e-15       5.565394560239e-16      -4.688144053293e-17 
 1410       1.126634132788e-10       2.031149060987e-12      -7.615625143615e-12       0.000000000000e+00       1.421619830497e-15       5.558317526214e-16      -4.613684326150e-17 
 1411       1.127747450625e-10       2.007128500148e-12      -7.539394395736e-12       0.000000000000e+00       1.417526912612e-15       5.551414002614e-16      -4.539077172230e-17 
 1412       1.128798823941e-10       1.983417612967e-12      -7.461734907141e-12       0.000000000000e+00       1.413448119205e-15       5.544655783821e-16      -4.464333447971e-17 
 1413       1.129787670962e-10       1.960022405701e-12      -7.382681616662e-12       0.000000000000e+00       1.409383401765e-15       5.538014500865e-16      -4.389464071302e-17 
 1414       1.130713407740e-10       1.936948912140e-12      -7.302269683893e-12       0.000000000000e+00       1.405332711069e-15       5.531461621133e-16      -4.314480021744e-17 
 1415       1.131575448152e-10       1.914203193660e-12      -7.220534489596e-12       0.000000000000e+00       1.401295997180e-15       5.524968448081e-16      -4.239392340521e-17 
 1416       1.132373203897e-10       1.891791339263e-12      -7.137511636102e-12       0.000000000000e+00       1.397273209446e-15       5.518506120937e-16      -4.164212130670e-17 
 1417       1.133106084492e-10       1.869719465621e-12      -7.053236947716e-12       0.000000000000e+00       1.393264296499e-15       5.512045614416e-16      -4.088950557143e-17 
 1418       1.133773497268e-10       1.847993717122e-12      -6.967746471115e-12       0.000000000000e+00       1.389269206250e-15       5.505557738424e-16      -4.013618846922e-17 
 1419       1.134374847370e-10       1.826620265916e-12      -6.881076475758e-12       0.000000000000e+00       1.385287885894e-15       5.499013137769e-16      -3.938228289121e-17 
 1420       1.134909537750e-10       1.805605311956e-12      -6.793263454283e-12       0.000000000000e+00       1.381320281902e-15       5.492382291870e-16      -3.862790235098e-17 
 1421       1.135376969166e-10       1.784955083048e-12      -6.704344122915e-12       0.000000000000e+00       1.377366340020e-15       5.485635514462e-16      -3.787316098561e-17 
 1422       1.135776540177e-10       1.764675834889e-12      -6.614355421864e-12       0.000000000000e+00       1.373426005275e-15       5.478742953312e-16      -3.711817355675e-17 
 1423       1.136107647143e-10       1.744773851117e-12      -6.523334515731e-12       0.000000000000e+00       1.369499221961e-15       5.471674589920e-16      -3.636305545174e-17 
 1424       1.136369684220e-10       1.725255443352e-12      -6.431318793910e-12       0.000000000000e+00       1.365585933650e-15       5.464400239232e-16      -3.560792268465e-17 
 1425       1.136562043354e-10       1.706126951243e-12      -6.338345870993e-12       0.000000000000e+00       1.361686083181e-15       5.456889549350e-16      -3.485289189737e-17 
 1426       1.136684114285e-10       1.687394742512e-12      -6.244453587169e-12       0.000000000000e+00       1.357799612662e-15       5.449112001236e-16      -3.409808036069e-17 
 1427       1.136735284535e-10       1.669065212999e-12      -6.149680008631e-12       0.000000000000e+00       1.353926463471e-15       5.441036908424e-16      -3.334360597538e-17 
 1428       1.136714939412e-10       1.651144786704e-12      -6.054063427976e-12       0.000000000000e+00       1.350066576250e-15       5.432633416729e-16      -3.258958727330e-17 
 1429       1.136622462002e-10       1.633639915835e-12      -5.957642364609e-12       0.000000000000e+00       1.346219890905e-15       5.423870503956e-16      -3.183614341841e-17 
 1430       1.136457233170e-10       1.616557080850e-12      -5.860455565147e-12       0.000000000000e+00       1.342386346606e-15       5.414716979604e-16      -3.108339420791e-17 
 1431       1.136218631553e-10       1.599902790505e-12      -5.762542003821e-12       0.000000000000e+00       1.338565881782e-15       5.405141484582e-16      -3.033146007331e-17 
 1432       1.135906033560e-10       1.583683581895e-12      -5.663940882878e-12       0.000000000000e+00       1.334758434124e-15       5.395112490911e-16      -2.958046208148e-17 
 1433       1.135518813364e-10       1.567906020498e-12      -5.564691632986e-12       0.000000000000e+00       1.330963940580e-15       5.384598301440e-16      -2.883052193576e-17 
 1434       1.135056342906e-10       1.552576700226e-12      -5.464833913637e-12       0.000000000000e+00       1.327182337353e-15       5.373567049547e-16      -2.808176197703e-17 
 1435       1.134517991886e-10       1.537702243462e-12      -5.364407613546e-12       0.000000000000e+00       1.323413559903e-15       5.361986698852e-16      -2.733430518478e-17 
 1436       1.133903127762e-10       1.523289301108e-12      -5.263452851060e-12       0.000000000000e+00       1.319657542942e-15       5.349825042927e-16      -2.658827517821e-17 
 1437       1.133211115746e-10       1.509344552630e-12      -5.162009974555e-12       0.000000000000e+00       1.315914220433e-15       5.337049705000e-16      -2.584379621729e-17 
 1438       1.132441318802e-10       1.495874706103e-12      -5.060119562845e-12       0.000000000000e+00       1.312183525592e-15       5.323628137669e-16      -2.510099320384e-17 
 1439       1.131593097642e-10       1.482886498253e-12      -4.957822425579e-12       0.000000000000e+00       1.308465390879e-15       5.309527622608e-16      -2.435999168263e-17 
 1440       1.130665810723e-10       1.470386694504e-12      -4.855159603649e-12       0.000000000000e+00       1.304759748005e-15       5.294715270275e-16      -2.362091784244e-17 
 1441       1.129659006020e-10       1.458380750892e-12      -4.752171002216e-12       0.000000000000e+00       1.301066533791e-15       5.279166506748e-16      -2.288388364897e-17 
 1442       1.128572998476e-10       1.446868784859e-12      -4.648891273812e-12       0.000000000000e+00       1.297385707837e-15       5.262890629048e-16      -2.214894207630e-17 
 1443       1.127408298411e-10       1.435849563657e-12      -4.545353894258e-12       0.000000000000e+00       1.293717235032e-15       5.245905508601e-16      -2.141613142322e-17 
 1444       1.126165420275e-10       1.425321838728e-12      -4.441592526571e-12       0.000000000000e+00       1.290061079702e-15       5.228229127848e-16      -2.068549014037e-17 
 1445       1.124844882666e-10       1.415284345680e-12      -4.337641021284e-12       0.000000000000e+00       1.286417205606e-15       5.209879580443e-16      -1.995705683050e-17 
 1446       1.123447208331e-10       1.405735804247e-12      -4.233533416775e-12       0.000000000000e+00       1.282785575940e-15       5.190875071452e-16      -1.923087024866e-17 
 1447       1.121972924179e-10       1.396674918258e-12      -4.129303939587e-12       0.000000000000e+00       1.279166153331e-15       5.171233917551e-16      -1.850696930246e-17 
 1448       1.120422561284e-10       1.388100375609e-12      -4.024987004755e-12       0.000000000000e+00       1.275558899838e-15       5.150974547227e-16      -1.778539305222e-17 
 1449       1.118796654897e-10       1.380010848224e-12      -3.920617216127e-12       0.000000000000e+00       1.271963776950e-15       5.130115500973e-16      -1.706618071127e-17 
 1450       1.117095744451e-10       1.372404992025e-12      -3.816229366692e-12       0.000000000000e+00       1.268380745586e-15       5.108675431493e-16      -1.634937164612e-17 
 1451       1.115320373570e-10       1.365281446900e-12      -3.711858438900e-12       0.000000000000e+00       1.264809766091e-15       5.086673103895e-16      -1.563500537671e-17 
 1452       1.113471090079e-10       1.358638836670e-12      -3.607539604988e-12       0.000000000000e+00       1.261250798238e-15       5.064127395890e-16      -1.492312157661e-17 
 1453       1.111548446006e-10       1.352475769057e-12      -3.503308227303e-12       0.000000000000e+00       1.257703801226e-15       5.041057297998e-16      -1.421376007323e-17 
 1454       1.109552997599e-10       1.346790835648e-12      -3.399199858627e-12       0.000000000000e+00       1.254168733677e-15       5.017481913737e-16      -1.350696084810e-17 
 1455       1.107485305323e-10       1.341582611865e-12      -3.295250242503e-12       0.000000000000e+00       1.250645553635e-15       4.993420459831e-16      -1.280276403702e-17 
 1456       1.105345933877e-10       1.336849656934e-12      -3.191495313553e-12       0.000000000000e+00       1.247134218568e-15       4.968892266401e-16      -1.210120993032e-17 
 1457       1.103135452198e-10       1.332590513849e-12      -3.087971197808e-12       0.000000000000e+00       1.243634685362e-15       4.943916777169e-16      -1.140233897308e-17 
 1458       1.100854433469e-10       1.328803709341e-12      -2.984714213028e-12       0.000000000000e+00       1.240146910324e-15       4.918513549656e-16      -1.070619176532e-17 
 1459       1.098503455126e-10       1.325487753844e-12      -2.881760869030e-12       0.000000000000e+00       1.236670849179e-15       4.892702255380e-16      -1.001280906228e-17 
 1460       1.096083098870e-10       1.322641141465e-12      -2.779147868008e-12       0.000000000000e+00       1.233206457066e-15       4.866502680054e-16      -9.322231774575e-18 
 1461       1.093593950668e-10       1.320262349948e-12      -2.676912104858e-12       0.000000000000e+00       1.229753688543e-15       4.839934723786e-16      -8.634500968459e-18 
 1462       1.091036600769e-10       1.318349840644e-12      -2.575090667505e-12       0.000000000000e+00       1.226312497579e-15       4.813018401280e-16      -7.949657866032e-18 
 1463       1.088411643704e-10       1.316902058477e-12      -2.473720837224e-12       0.000000000000e+00       1.222882837559e-15       4.785773842030e-16      -7.267743845462e-18 
 1464       1.085719678301e-10       1.315917431912e-12      -2.372840088962e-12       0.000000000000e+00       1.219464661277e-15       4.758221290524e-16      -6.588800441206e-18 
 1465       1.082961307687e-10       1.315394372922e-12      -2.272486091668e-12       0.000000000000e+00       1.216057920940e-15       4.730381106439e-16      -5.912869344231e-18 
 1466       1.080137139299e-10       1.315331276954e-12      -2.172696708613e-12       0.000000000000e+00       1.212662568161e-15       4.702273764842e-16      -5.239992402234e-18 
 1467       1.077247784892e-10       1.315726522899e-12      -2.073509997714e-12       0.000000000000e+00       1.209278553965e-15       4.673919856387e-16      -4.570211619865e-18 
 1468       1.074293860546e-10       1.316578473057e-12      -1.974964211858e-12       0.000000000000e+00       1.205905828780e-15       4.645340087517e-16      -3.903569158945e-18 
 1469       1.071275986674e-10       1.317885473106e-12      -1.877097799228e-12       0.000000000000e+00       1.202544342442e-15       4.616555280659e-16      -3.240107338691e-18 
 1470       1.068194788029e-10       1.319645852069e-12      -1.779949403625e-12       0.000000000000e+00       1.199194044191e-15       4.587586374428e-16      -2.579868635934e-18 
 1471       1.065050893715e-10       1.321857922280e-12      -1.683557864795e-12       0.000000000000e+00       1.195854882669e-15       4.558454423819e-16      -1.922895685339e-18 
 1472       1.061844937192e-10       1.324519979352e-12      -1.587962218746e-12       0.000000000000e+00       1.192526805920e-15       4.529180600411e-16      -1.269231279629e-18 
 1473       1.058577556283e-10       1.327630302145e-12      -1.493201698082e-12       0.000000000000e+00       1.189209761390e-15       4.499786192567e-16      -6.189183698039e-19 
 1474       1.055249393185e-10       1.331187152734e-12      -1.399315732317e-12       0.000000000000e+00       1.185903695922e-15       4.470292605626e-16       2.799993463765e-20 
 1475       1.051861094475e-10       1.335188776373e-12      -1.306343948207e-12       0.000000000000e+00       1.182608555759e-15       4.440721362108e-16       6.714803654782e-19 
 1476       1.048413311120e-10       1.339633401467e-12      -1.214326170070e-12       0.000000000000e+00       1.179324286540e-15       4.411094101914e-16       1.311479495560e-18 
 1477       1.044906698480e-10       1.344519239536e-12      -1.123302420109e-12       0.000000000000e+00       1.176050833301e-15       4.381432582517e-16       1.947953738563e-18 
 1478       1.041341916321e-10       1.349844485181e-12      -1.033312918740e-12       0.000000000000e+00       1.172788140469e-15       4.351758679170e-16       2.580859348788e-18 
 1479       1.037719628822e-10       1.355607316057e-12      -9.443980849132e-13       0.000000000000e+00       1.169536151868e-15       4.322094385098e-16       3.210152420930e-18 
 1480       1.034040583805e-10       1.361805084411e-12      -8.565943262512e-13       0.000000000000e+00       1.166294815443e-15       4.292458940692e-16       3.835789203748e-18 
 1481       1.030305851273e-10       1.368431883036e-12      -7.699213633044e-13       0.000000000000e+00       1.163064097510e-15       4.262860189646e-16       4.457727044899e-18 
 1482       1.026516587247e-10       1.375480955200e-12      -6.843947806730e-13       0.000000000000e+00       1.159843968646e-15       4.233303137787e-16       5.075923455004e-18 
 1483       1.022673954768e-10       1.382945500810e-12      -6.000302259188e-13       0.000000000000e+00       1.156634398969e-15       4.203792816383e-16       5.690335794397e-18 
 1484       1.018779123906e-10       1.390818676333e-12      -5.168434096586e-13       0.000000000000e+00       1.153435358140e-15       4.174334282178e-16       6.300921272928e-18 
 1485       1.014833271777e-10       1.399093594722e-12      -4.348501056576e-13       0.000000000000e+00       1.150246815360e-15       4.144932617435e-16       6.907636949758e-18 
 1486       1.010837582551e-10       1.407763325340e-12      -3.540661509232e-13       0.000000000000e+00       1.147068739367e-15       4.115592929981e-16       7.510439733152e-18 
 1487       1.006793247467e-10       1.416820893876e-12      -2.745074457982e-13       0.000000000000e+00       1.143901098438e-15       4.086320353244e-16       8.109286380280e-18 
 1488       1.002701464844e-10       1.426259282279e-12      -1.961899540544e-13       0.000000000000e+00       1.140743860389e-15       4.057120046298e-16       8.704133497007e-18 
 1489       9.985634400926e-11       1.436071428670e-12      -1.191297029863e-13       0.000000000000e+00       1.137596992570e-15       4.027997193902e-16       9.294937537697e-18 
 1490       9.943803857294e-11       1.446250227274e-12      -4.334278350420e-14       0.000000000000e+00       1.134460461866e-15       3.998957006546e-16       9.881654805004e-18 
 1491       9.901535213871e-11       1.456788528336e-12       3.115464977185e-14       0.000000000000e+00       1.131334234697e-15       3.970004720487e-16       1.046424144967e-17 
 1492       9.858840738277e-11       1.467679138050e-12       1.043463784188e-13       0.000000000000e+00       1.128218277016e-15       3.941145597795e-16       1.104265347031e-17 
 1493       9.815732769544e-11       1.478914818478e-12       1.762161201172e-13       0.000000000000e+00       1.125112554309e-15       3.912384926395e-16       1.161684671324e-17 
 1494       9.772223718242e-11       1.490488287475e-12       2.467475285573e-13       0.000000000000e+00       1.122017031592e-15       3.883728020103e-16       1.218677687224e-17 
 1495       9.728326066599e-11       1.502392218611e-12       3.159241933459e-13       0.000000000000e+00       1.118931673412e-15       3.855180218676e-16       1.275239948836e-17 
 1496       9.684052368622e-11       1.514619241096e-12       3.837296399127e-13       0.000000000000e+00       1.115856443844e-15       3.826746887846e-16       1.331366994972e-17 
 1497       9.639415250221e-11       1.527161939700e-12       4.501473294170e-13       0.000000000000e+00       1.112791306493e-15       3.798433419368e-16       1.387054349131e-17 
 1498       9.594427409331e-11       1.540012854679e-12       5.151606586537e-13       0.000000000000e+00       1.109736224491e-15       3.770245231057e-16       1.442297519478e-17 
 1499       9.549101616036e-11       1.553164481695e-12       5.787529599604e-13       0.000000000000e+00       1.106691160494e-15       3.742187766831e-16       1.497091998824e-17 
 1500       9.503450712686e-11       1.566609271744e-12       6.409075011234e-13       0.000000000000e+00       1.103656076687e-15       3.714266496756e-16       1.551433264604e-17 
 1501       9.457487614026e-11       1.580339631073e-12       7.016074852846e-13       0.000000000000e+00       1.100630934777e-15       3.686486917081e-16       1.605316778859e-17 
 1502       9.411225307313e-11       1.594347921107e-12       7.608360508475e-13       0.000000000000e+00       1.097615695995e-15       3.658854550287e-16       1.658737988216e-17 
 1503       9.364676852442e-11       1.608626458371e-12       8.185762713843e-13       0.000000000000e+00       1.094610321094e-15       3.631374945123e-16       1.711692323863e-17 
 1504       9.317855382064e-11       1.623167514415e-12       8.748111555420e-13       0.000000000000e+00       1.091614770349e-15       3.604053676651e-16       1.764175201535e-17 
 1505       9.270774101714e-11       1.637963315733e-12       9.295236469488e-13       0.000000000000e+00       1.088629003555e-15       3.576896346287e-16       1.816182021489e-17 
